id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
1,0.0,tcp,,FIN,1,0,54,0,0,128,,0,0,0,0,0,0,0,0,255,4210171333,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
2,0.0,tcp,,FIN,1,0,54,0,0,128,,0,0,0,0,0,0,0,0,253,3634771974,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
3,0.0,tcp,,RST,1,0,54,0,0,128,,0,0,0,0,0,0,0,0,0,3634771975,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
4,0.000997304916381836,tcp,,FIN,2,0,138,0,2005.404733444896,128,,1106983.4128615826,0.0,0,0,0.9973049163818359,0,0,0,251,3932015758,,,0,0,0,69.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
5,0.0,tcp,,FIN,1,0,54,0,0.0,108,,0.0,0.0,0,0,0.0,0,0,0,339,2904862186,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
6,1.027522087097168,tcp,,FIN,12,0,3235,0,11.678581074496373,128,,25186.80651733051,0.0,0,0,782.6242446899414,0,222.5093783645345,0,255,3940856912,,,0,0,0,269.5833333333333,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
7,1.0025413036346436,tcp,,FIN,16,0,6908,0,15.95944221150103,43,,55123.91339852455,0.0,0,0,2.5217533111572266,0,165.33136784962153,0,294,2823234814,,,0,0,0,431.75,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
8,0.0,tcp,,RST,1,0,54,0,0.0,128,,0.0,0.0,0,0,0.0,0,0.0,0,0,3940859477,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
9,6.601714372634888,tcp,,FIN,9,0,4235,0,1.3632822463974468,44,,5132.00027866061,0.0,0,0,0.0,0,1952.914127226777,0,83,2044694971,,,0,0,0,470.55555555555554,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
10,7.260608673095703,tcp,,FIN,9,0,2401,0,1.2395654972219667,128,,2645.5082300710596,0.0,0,0,370.38421630859375,0,1923.1264807755422,0,255,3291917868,,,0,0,0,266.77777777777777,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
11,6.87257194519043,tcp,,FIN,14,0,4512,0,2.0370830762706666,128,,5252.182194361856,0.0,0,0,811.518669128418,0,1500.4822081216694,0,65504,326959521,,,0,0,0,322.2857142857143,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
12,0.001232147216796875,tcp,,RST,1,0,54,0,811.5913312693499,128,,350607.4551083591,0.0,0,0,0.0,0,0.0,0,0,326963267,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
13,33.40989661216736,tcp,,FIN,10,0,4511,0,0.29931250958610145,44,,1080.1589845943229,0.0,0,0,0.0,0,9329.716019412728,0,83,1573191309,,,0,0,0,451.1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
14,37.62183094024658,tcp,,FIN,11,0,3462,0,0.29238343071263356,128,,736.1683179106453,0.0,0,0,3889.932632446289,0,8816.121098580976,0,254,2045531228,,,0,0,0,314.72727272727275,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
15,0.0,tcp,,RST,1,0,54,0,0.0,128,,0.0,0.0,0,0,0.0,0,0.0,0,0,2045534086,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
16,42.1258590221405,tcp,,FIN,13,0,3291,0,0.3085990482275379,128,,624.9842878257399,0.0,0,0,42018.32962036133,0,11610.58192166706,0,251,3296570498,,,0,0,0,253.15384615384616,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
17,42.09533905982971,tcp,,FIN,14,0,1928,0,0.3325783878377112,49,,366.4063610006327,0.0,0,0,0.9970664978027344,0,11179.5948996999,0,501,3674853259,,,0,0,0,137.71428571428572,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
18,0.0,tcp,,RST,1,0,54,0,0.0,128,,0.0,0.0,0,0,0.0,0,0.0,0,0,3296573077,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
19,43.7790150642395,tcp,,FIN,65,0,67113,0,1.4847296108562906,42,,12263.957953649013,0.0,0,0,0.0,0,2883.388988788583,0,43520,573557419,,,0,0,0,1032.5076923076922,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
20,43.88300895690918,tcp,,FIN,34,0,7677,0,0.7747873449923688,128,,1399.5393994132742,0.0,0,0,76.4918327331543,0,3902.1673052126102,0,65504,3417193858,,,0,0,0,225.7941176470588,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
21,0.0,tcp,,RST,1,0,54,0,0.0,128,,0.0,0.0,0,0,0.0,0,0.0,0,0,3417199617,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
