id,dur,proto,service,state,spkts,dpkts,sbytes,dbytes,rate,sttl,dttl,sload,dload,sloss,dloss,sinpkt,dinpkt,sjit,djit,swin,stcpb,dtcpb,dwin,tcprtt,synack,ackdat,smean,dmean,trans_depth,response_body_len,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm,is_ftp_login,ct_ftp_cmd,ct_flw_http_mthd,ct_src_ltm,ct_srv_dst,is_sm_ips_ports,attack_cat
1,0.8263044357299805,tcp,,FIN,4,0,487,0,4.840830845191201,128,,4714.96924321623,0.0,0,0,0.5049705505371094,0,210.38961126384396,0,250,2634334264,,,0,0,0,121.75,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
2,0.8383138179779053,tcp,,FIN,2,0,371,0,2.3857414217794894,108,,3540.4402699207626,0.0,0,0,838.3138179779053,0,0.0,0,302,3300763937,,,0,0,0,185.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
3,0.0009970664978027344,tcp,,FIN,2,0,139,0,2005.8842659014826,37,,1115271.6518412244,0.0,0,0,0.9970664978027344,0,0.0,0,501,575187129,,,0,0,0,69.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
4,0.10109210014343262,tcp,,FIN,2,0,108,0,19.783939567605557,128,,8546.6618932056,0.0,0,0,101.09210014343262,0,0.0,0,255,2987447833,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
5,0.7514984607696533,tcp,,FIN,17,0,5108,0,22.621470152565994,128,,54376.69154790923,0.0,0,0,0.0,0,90.25360938379495,0,255,2635643502,,,0,0,0,300.47058823529414,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
6,0.7418315410614014,tcp,,FIN,20,0,20241,0,26.96029879153467,104,,218281.36313578128,0.0,0,0,143.48840713500977,0,62.3297325662459,0,16389,684017146,,,0,0,0,1012.05,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
7,0.001508474349975586,tcp,,FIN,2,0,139,0,1325.842895527106,37,,737168.649913071,0.0,0,0,1.508474349975586,0,0.0,0,501,759290810,,,0,0,0,69.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
8,0.48221349716186523,tcp,,FIN,2,0,108,0,4.147540481075869,128,,1791.7374878247756,0.0,0,0,482.21349716186523,0,0.0,0,252,4198284094,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
9,0.0,tcp,,RST,1,0,54,0,0.0,128,,0.0,0.0,0,0,0.0,0,0.0,0,0,4198284095,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
10,14.603357076644897,tcp,,FIN,2,0,109,0,0.13695481042496685,128,,59.71229734528555,0.0,0,0,14603.357076644897,0,0.0,0,255,4128281287,,,0,0,0,54.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
11,14.583765506744385,tcp,,FIN,3,0,247,0,0.20570818960388693,112,,135.49312755242684,0.0,0,0,45.75324058532715,0,7246.129512786865,0,1008,1888951547,,,0,0,0,82.33333333333333,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
12,14.77029037475586,tcp,,FIN,2,0,109,0,0.13540695201349814,128,,59.03743107788519,0.0,0,0,14770.29037475586,0,0.0,0,254,3588559262,,,0,0,0,54.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
13,14.759912014007568,tcp,,FIN,3,0,247,0,0.20325324413539297,116,,133.8761368038455,0.0,0,0,48.558712005615234,0,7331.397294998169,0,1044,3110002338,,,0,0,0,82.33333333333333,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
14,0.0010602474212646484,tcp,,FIN,1,0,54,0,943.1760737575894,128,,407452.0638632786,0.0,0,0,0.0,0,0.0,0,255,2283247926,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
15,0.0,tcp,,FIN,1,0,54,0,0.0,128,,0.0,0.0,0,0,0.0,0,0.0,0,253,2157367832,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
16,0.0,tcp,,FIN,1,0,54,0,0.0,128,,0.0,0.0,0,0,0.0,0,0.0,0,253,3556086488,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
17,0.0,tcp,,RST,1,0,54,0,0.0,128,,0.0,0.0,0,0,0.0,0,0.0,0,0,2283247927,,,0,0,0,54.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,Normal
